source,media_type,title,rating,favorite
MovieLens ml-latest-small,movie,"Godfather: Part III, The",8,False
MovieLens ml-latest-small,movie,"Magdalene Sisters, The",10,False
MovieLens ml-latest-small,movie,Notorious (1946),8,False
MovieLens ml-latest-small,movie,X-Men Origins: Wolverine,1,False
MovieLens ml-latest-small,movie,Faces of Death,4,False
MovieLens ml-latest-small,movie,Up in the Air,7,False
MovieLens ml-latest-small,movie,"Manchurian Candidate, The (1962)",8,False
MovieLens ml-latest-small,movie,Ed Wood,10,False
MovieLens ml-latest-small,movie,U.S. Marshals,6,False
MovieLens ml-latest-small,movie,Catwoman,3,False
MovieLens ml-latest-small,movie,Tracers,2,False
MovieLens ml-latest-small,movie,Austin Powers in Goldmember,4,False
MovieLens ml-latest-small,movie,Stargate,8,True
MovieLens ml-latest-small,movie,"Great Dictator, The",9,False
MovieLens ml-latest-small,movie,"Birdcage, The",10,False
MovieLens ml-latest-small,movie,Turbo Kid,8,False
MovieLens ml-latest-small,movie,GoldenEye,7,False
MovieLens ml-latest-small,movie,Bottle Rocket,8,False
MovieLens ml-latest-small,movie,"Hard Day's Night, A",10,False
MovieLens ml-latest-small,movie,"Fugitive, The (1993)",9,False
MovieLens ml-latest-small,movie,Orange County,6,True
MovieLens ml-latest-small,movie,Toys,6,False
MovieLens ml-latest-small,movie,"Godfather: Part II, The",10,False
MovieLens ml-latest-small,movie,"Touch of Zen, A (Xia nu)",9,True
MovieLens ml-latest-small,movie,"Da Vinci Code, The",5,False
MovieLens ml-latest-small,movie,Frost/Nixon,8,False
MovieLens ml-latest-small,movie,Star Trek V: The Final Frontier,8,False
MovieLens ml-latest-small,movie,About Last Night...,6,False
MovieLens ml-latest-small,movie,Rounders,4,False
MovieLens ml-latest-small,movie,Bio-Dome,7,False
MovieLens ml-latest-small,movie,Disclosure,6,False
MovieLens ml-latest-small,movie,In Bruges,9,False
Goodbooks-10k,book,All-of-a-Kind Family,10,False
Goodbooks-10k,book,The Memory Keeper's Daughter,6,False
Goodbooks-10k,book,Hatchet,8,False
Goodbooks-10k,book,Ella Enchanted,6,False
Goodbooks-10k,book,The Gunslinger,10,True
Goodbooks-10k,book,The Brethren,6,False
Goodbooks-10k,book,Little House in the Big Woods,8,False
Goodbooks-10k,book,Martin the Warrior,10,False
Goodbooks-10k,book,The Brief Wondrous Life of Oscar Wao,8,False
Goodbooks-10k,book,The Kite Runner,10,False
Goodbooks-10k,book,A Canticle for Leibowitz,4,False
Goodbooks-10k,book,Devil in Winter,8,False
Goodbooks-10k,book,The Hobbit,6,False
Goodbooks-10k,book,In the Miso Soup,8,True
Goodbooks-10k,book,The Ocean at the End of the Lane,8,False
Goodbooks-10k,book,The Metamorphosis,8,False
Goodbooks-10k,book,"Will Grayson, Will Grayson",6,False
Goodbooks-10k,book,Different Seasons,10,False
Goodbooks-10k,book,The Book of Laughter and Forgetting,6,True
Goodbooks-10k,book,The Alchemist,10,True
Goodbooks-10k,book,The Merchant of Death,6,False
Goodbooks-10k,book,Clockwork Prince,8,False
Goodbooks-10k,book,The Harry Potter Collection 1-4,10,False
Goodbooks-10k,book,The Picture of Dorian Gray,6,False
Goodbooks-10k,book,Echo Burning,8,False
Goodbooks-10k,book,Love in the Time of Cholera,10,False
Goodbooks-10k,book,The Lake House,10,False
Goodbooks-10k,book,It Ends with Us,8,False
Goodbooks-10k,book,The Catcher in the Rye,4,True
Goodbooks-10k,book,Delirium,6,False
Goodbooks-10k,book,Twenty Thousand Leagues Under the Sea,10,False
Goodbooks-10k,book,Swamplandia!,4,False
Goodbooks-10k,book,Rome,10,False
Goodbooks-10k,book,A Long Way Down,10,False
Goodbooks-10k,book,The Hitchhiker's Guide to the Galaxy,10,False
Goodbooks-10k,book,Curious George,10,False
Goodbooks-10k,book,Anna and the French Kiss,8,False
Goodbooks-10k,book,The House of the Spirits,6,False
Goodbooks-10k,book,The Book of Life,10,True
Goodbooks-10k,book,Replay,10,False
Goodbooks-10k,book,This Is How You Lose Her,8,False
Goodbooks-10k,book,The Saggy Baggy Elephant (A Little Golden Book),6,False
Goodbooks-10k,book,The Communist Manifesto,6,True
Goodbooks-10k,book,The Testament,6,False
Goodbooks-10k,book,The Nightingale,10,False
Goodbooks-10k,book,Descent,8,False
Goodbooks-10k,book,The Air He Breathes,10,False
Goodbooks-10k,book,House of Leaves,6,False
Goodbooks-10k,book,The Catcher in the Rye,10,False
Goodbooks-10k,book,A Game of Thrones,8,False
Goodbooks-10k,book,The Dead-Tossed Waves,4,False
Goodbooks-10k,book,Out of the Silent Planet,10,False
Goodbooks-10k,book,The Aeronaut's Windlass,8,False
Goodbooks-10k,book,The New Drawing on the Right Side of the Brain,6,False
Goodbooks-10k,book,My Horizontal Life: A Collection of One-Night Stands,4,False
Goodbooks-10k,book,No Country for Old Men,8,False
Goodbooks-10k,book,Slaughterhouse-Five,10,False
Goodbooks-10k,book,The Night Before Christmas,10,False
Goodbooks-10k,book,Harry Potter and the Goblet of Fire,10,True
Goodbooks-10k,book,Dreaming of You,8,False
Goodbooks-10k,book,The Amityville Horror,4,False
Goodbooks-10k,book,The Lies of Locke Lamora,8,True
Goodbooks-10k,book,Peter Pan,8,False
Goodbooks-10k,book,Circus of the Damned,8,False
Goodbooks-10k,book,The Art of Racing in the Rain,10,False
Goodbooks-10k,book,Mr. Maybe,6,False
Goodbooks-10k,book,Mistral's Kiss,6,False
Goodbooks-10k,book,Gilead,6,False
Goodbooks-10k,book,Secrets of the Dragon Sanctuary,8,False
Goodbooks-10k,book,Persuasion,8,False
Goodbooks-10k,book,The Fellowship of the Ring,10,False
Goodbooks-10k,book,Be Here Now,6,False
Goodbooks-10k,book,Little Women,4,False
Goodbooks-10k,book,Existence,8,False
Goodbooks-10k,book,The Samurai's Garden,2,True
Goodbooks-10k,book,Waiting,6,False
Goodbooks-10k,book,Cold Mountain,10,False
Goodbooks-10k,book,Dracula,10,False
Goodbooks-10k,book,Duma Key,8,False
Goodbooks-10k,book,Curious George,8,True
Goodbooks-10k,book,Tithe,10,False
Goodbooks-10k,book,The Historian,10,False
Goodbooks-10k,book,The Giver,6,True
Goodbooks-10k,book,Harry Potter and the Order of the Phoenix,8,False
Goodbooks-10k,book,A Heartbreaking Work of Staggering Genius,6,False
Goodbooks-10k,book,If Tomorrow Comes,8,False
Goodbooks-10k,book,Emma,4,True
Goodbooks-10k,book,Utopia,6,False
Goodbooks-10k,book,Harry Potter and the Half-Blood Prince,10,False
Goodbooks-10k,book,The Wasp Factory,6,False
Goodbooks-10k,book,Marley and Me: Life and Love With the World's Worst Dog,8,False
Goodbooks-10k,book,A Game of Thrones,10,False
Goodbooks-10k,book,Eligible: A Modern Retelling of Pride and Prejudice,10,False
Goodbooks-10k,book,Jurassic Park,8,False
Goodbooks-10k,book,Cat's Cradle,4,True
Goodbooks-10k,book,Fathers and Sons,10,False
Goodbooks-10k,book,The Fault in Our Stars,6,False
Goodbooks-10k,book,Night,8,False
Goodbooks-10k,book,The Remnant,6,False
Goodbooks-10k,book,Shoeless Joe,8,False
Goodbooks-10k,book,Paper Towns,4,False
Goodbooks-10k,book,Red Queen,8,False
Goodbooks-10k,book,Harry Potter and the Deathly Hallows,6,False
Goodbooks-10k,book,Little Earthquakes,6,True
Goodbooks-10k,book,Oliver Twist,6,False
Goodbooks-10k,book,Sandry's Book,10,False
Goodbooks-10k,book,The Terminal Man,4,True
Goodbooks-10k,book,A Walk in the Woods,10,False
Goodbooks-10k,book,The Lost Prince,6,False
Goodbooks-10k,book,The Girl on the Train,4,False
Goodbooks-10k,book,Apollyon,10,True
Goodbooks-10k,book,Lock and Key,4,False
Goodbooks-10k,book,Mattimeo,6,False
Goodbooks-10k,book,Hollow City,8,False
Goodbooks-10k,book,Cat Among the Pigeons,6,False
Goodbooks-10k,book,The Alchemist,6,False
Goodbooks-10k,book,The Shining,10,False
Goodbooks-10k,book,"Y: The Last Man, Vol. 7: Paper Dolls",8,True
Goodbooks-10k,book,The Jungle,10,False
Goodbooks-10k,book,Unseen,8,False
Goodbooks-10k,book,Catching Fire,8,False
Goodbooks-10k,book,Dune,6,True
Goodbooks-10k,book,Because of Low,8,True
Goodbooks-10k,book,Childhood's End,10,True
Goodbooks-10k,book,The Catcher in the Rye,8,False
Goodbooks-10k,book,The Great Hunt,10,False
Goodbooks-10k,book,The Diary of a Young Girl,6,False
Goodbooks-10k,book,Les Misérables,10,False
Goodbooks-10k,book,A Morbid Taste for Bones,6,False
Goodbooks-10k,book,Franny and Zooey,10,True
Goodbooks-10k,book,Before I Go to Sleep,10,False
Goodbooks-10k,book,Great Expectations,10,False
Goodbooks-10k,book,The Girl with All the Gifts,6,False
Goodbooks-10k,book,1st to Die,6,True
Goodbooks-10k,book,Shakespeare: The World as Stage,8,False
Goodbooks-10k,book,Between the World and Me,10,True
Goodbooks-10k,book,Ugly Love,10,False
Goodbooks-10k,book,The Lorax,8,False
Goodbooks-10k,book,Heart of Darkness and The Secret Sharer,8,True
Goodbooks-10k,book,Feet of Clay,8,False
Goodbooks-10k,book,The Lost Wife,8,False
Goodbooks-10k,book,And Then There Were None,6,False
Goodbooks-10k,book,The Queen of the Damned,6,False
Goodbooks-10k,book,Neuromancer,6,False
Goodbooks-10k,book,Runaway,6,True
Goodbooks-10k,book,The Hero With a Thousand Faces,6,True
Goodbooks-10k,book,The Kite Runner,8,False
Goodbooks-10k,book,The Green Mile,10,False
Goodbooks-10k,book,Addicted,8,False
Goodbooks-10k,book,Atonement,10,False
Goodbooks-10k,book,Rebel Angels,4,True
Goodbooks-10k,book,Gone Girl,6,False
Goodbooks-10k,book,A Clash of Kings,8,True
Goodbooks-10k,book,Northanger Abbey,4,False
Goodbooks-10k,book,The Curious Incident of the Dog in the Night-Time,8,False
Goodbooks-10k,book,The Eyre Affair,10,True
Goodbooks-10k,book,Winter Moon,6,False
Goodbooks-10k,book,Enchanters' End Game,8,False
Goodbooks-10k,book,The Black Stallion,8,True
Goodbooks-10k,book,The Piano Teacher,8,False
Goodbooks-10k,book,L.A. Candy,6,False
Goodbooks-10k,book,The Middlesteins,8,False
Goodbooks-10k,book,Behind the Scenes at the Museum,10,True
Goodbooks-10k,book,Solaris,8,False
Goodbooks-10k,book,Friction,8,False
Goodbooks-10k,book,Wonder Boys,8,False
Goodbooks-10k,book,The Golden Compass,8,False
Goodbooks-10k,book,The Princess and the Goblin,10,False
Goodbooks-10k,book,A Thousand Boy Kisses,10,False
Goodbooks-10k,book,The Giver,10,False
Goodbooks-10k,book,The Circle,6,False
Goodbooks-10k,book,Monday Mourning,6,False
Goodbooks-10k,book,Colorless Tsukuru Tazaki and His Years of Pilgrimage,8,False
Goodbooks-10k,book,The Hitchhiker's Guide to the Galaxy,6,False
Goodbooks-10k,book,Animal Farm,8,True
Goodbooks-10k,book,The Thorn Birds,10,False
Goodbooks-10k,book,Prince Caspian,10,True
Goodbooks-10k,book,Gone Girl,8,True
Goodbooks-10k,book,The Diary of a Young Girl,4,False
Goodbooks-10k,book,Shattered,2,False
Goodbooks-10k,book,Red Storm Rising,8,False
Goodbooks-10k,book,"In a Dark, Dark Wood",4,False
Goodbooks-10k,book,I Know This Much Is True,10,False
Goodbooks-10k,book,The Amber Spyglass,8,True
Goodbooks-10k,book,Half the World,8,False
Goodbooks-10k,book,Crash & Burn,8,False
Goodbooks-10k,book,The Confession,8,False
Goodbooks-10k,book,Night Film,6,False
Goodbooks-10k,book,The Sicilian,10,False
Goodbooks-10k,book,Disgrace,10,False
Goodbooks-10k,book,The Truth Seeker,8,False
Goodbooks-10k,book,The Boston Girl,8,False
Goodbooks-10k,book,Up Country,6,False
Goodbooks-10k,book,Tell the Wolves I'm Home,8,False
Goodbooks-10k,book,NW,2,False
Goodbooks-10k,book,Tinkers,4,False
Goodbooks-10k,book,Flowers for Algernon,10,True
Goodbooks-10k,book,Lover Awakened,10,False
Goodbooks-10k,book,No Country for Old Men,6,False
Goodbooks-10k,book,The Great Gatsby,8,False
Goodbooks-10k,book,The Lovely Bones,6,False
Goodbooks-10k,book,Undead and Unwed,4,True
Goodbooks-10k,book,Magic Study,8,False
Goodbooks-10k,book,Fifty Shades of Grey,6,False
Goodbooks-10k,book,Bridget Jones: The Edge of Reason,6,False
Goodbooks-10k,book,The Human Stain,10,False
Goodbooks-10k,book,Digital Fortress,4,False
Goodbooks-10k,book,The Serpent's Shadow,8,False
Goodbooks-10k,book,State of Fear,6,False
Goodbooks-10k,book,Grave Peril,10,False
Goodbooks-10k,book,The Mephisto Club,6,True
Goodbooks-10k,book,A Wind in the Door,8,False
Goodbooks-10k,book,Sideways Stories from Wayside School,10,False
Goodbooks-10k,book,The Wrath of Mulgarath,10,False
Goodbooks-10k,book,The Catcher in the Rye,6,False
Goodbooks-10k,book,A Wrinkle in Time,10,False
Goodbooks-10k,book,"Fullmetal Alchemist, Vol. 1",10,False
Goodbooks-10k,book,Wayward,10,False
Goodbooks-10k,book,Harry Potter: Film Wizardry,10,False
Goodbooks-10k,book,Something Blue,8,True
Goodbooks-10k,book,From Here to Eternity,10,True
Goodbooks-10k,book,Outlander,8,False
Goodbooks-10k,book,Faking It,6,False
Goodbooks-10k,book,To Kill a Mockingbird,8,False
Goodbooks-10k,book,The Complete Persepolis,10,True
Goodbooks-10k,book,Midnight in Austenland,6,False
Goodbooks-10k,book,Sister Carrie,8,False
Goodbooks-10k,book,The Forgotten,10,False
Goodbooks-10k,book,The Hunger Games,10,False
Goodbooks-10k,book,"Ramona Quimby, Age 8",6,False
Goodbooks-10k,book,Dune,8,False
Goodbooks-10k,book,Mockingjay,8,False
Goodbooks-10k,book,Rules of Civility,8,False
Goodbooks-10k,book,The 5th Wave,10,False
Goodbooks-10k,book,Hallowe'en Party,8,False
Goodbooks-10k,book,Who Moved My Cheese?,4,True
Goodbooks-10k,book,Go Set a Watchman,8,True
Goodbooks-10k,book,Royal Assassin,10,False
Goodbooks-10k,book,The Odyssey,4,True
Goodbooks-10k,book,Cape Fear,6,False
Goodbooks-10k,book,A Prayer for Owen Meany,10,False
Goodbooks-10k,book,Forever in Blue: The Fourth Summer of the Sisterhood,6,False
Goodbooks-10k,book,The Sun Also Rises,10,False
Goodbooks-10k,book,Nutshell,8,False
Goodbooks-10k,book,Soul of the Fire,6,False
Goodbooks-10k,book,ڤيرتيجو,8,False
Goodbooks-10k,book,Vampire Academy,4,False
Goodbooks-10k,book,The Crown Tower,10,False
Goodbooks-10k,book,Where She Went,10,True
Goodbooks-10k,book,An Abundance of Katherines,8,False
Goodbooks-10k,book,Preludes & Nocturnes,8,False
Goodbooks-10k,book,The Book of Mormon: Another Testament of Jesus Christ,2,False
Goodbooks-10k,book,The Phantom Tollbooth,10,False
Goodbooks-10k,book,The Crimson Campaign,8,False
Goodbooks-10k,book,The Darkest Kiss,8,False
Goodbooks-10k,book,The Summons,4,False
Goodbooks-10k,book,"Nana, Vol. 1",10,False
Goodbooks-10k,book,Harry Potter and the Half-Blood Prince,6,False
Goodbooks-10k,book,Xenocide,4,False
Goodbooks-10k,book,The Scarlet Letter,8,True
Goodbooks-10k,book,Exodus,8,False
Goodbooks-10k,book,Down London Road,6,False
Goodbooks-10k,book,A New Earth: Awakening to Your Life's Purpose,8,False
Goodbooks-10k,book,Petals on the Wind,4,False
Goodbooks-10k,book,Sputnik Sweetheart,4,False
Goodbooks-10k,book,The Son of Neptune,8,False
Goodbooks-10k,book,Marvel 1602,8,True
Goodbooks-10k,book,Fahrenheit 451,6,False
Goodbooks-10k,book,The Body in the Library,6,False
Goodbooks-10k,book,World War Z: An Oral History of the Zombie War,6,False
Goodbooks-10k,book,The Titan's Curse,8,False
Goodbooks-10k,book,Three to Get Deadly,6,False
Goodbooks-10k,book,Inkdeath,6,False
Goodbooks-10k,book,Eclipse,8,False
Goodbooks-10k,book,Anne's House of Dreams,6,False
Goodbooks-10k,book,Plain Truth,8,False
Goodbooks-10k,book,The Secret Garden,6,False
Goodbooks-10k,book,The Fault in Our Stars,10,False
Goodbooks-10k,book,Snow Falling on Cedars,10,False
Goodbooks-10k,book,Night Shift,8,False
Goodbooks-10k,book,Brain on Fire: My Month of Madness,4,False
Goodbooks-10k,book,Island of the Blue Dolphins,8,False
Goodbooks-10k,book,Artemis Fowl,10,False
Goodbooks-10k,book,New Moon,6,False
Goodbooks-10k,book,Fang,6,False
Goodbooks-10k,book,Things Fall Apart,8,False
Goodbooks-10k,book,Suzanne's Diary for Nicholas,2,False
Goodbooks-10k,book,"The Lion, the Witch, and the Wardrobe",6,False
Goodbooks-10k,book,The Maze Runner,10,False
Goodbooks-10k,book,Trigger Warning: Short Fictions and Disturbances,8,False
Goodbooks-10k,book,The Other Boleyn Girl,10,False
Goodbooks-10k,book,Blockade Billy,8,False
Goodbooks-10k,book,The Last Battle,8,False
Goodbooks-10k,book,The Girl Who Played with Fire,10,True
Goodbooks-10k,book,Wolfsbane,8,False
Goodbooks-10k,book,The Gunslinger,8,False
Goodbooks-10k,book,The Sweetness at the Bottom of the Pie,10,False
Goodbooks-10k,book,Immortality,10,False
Goodbooks-10k,book,The Rise of Nine,8,False
Goodbooks-10k,book,The Woman Upstairs,6,False
Goodbooks-10k,book,Why Evolution Is True,6,False
Goodbooks-10k,book,Animal Farm,10,False
Goodbooks-10k,book,"Moo, Baa, La La La!",10,False
Goodbooks-10k,book,The Burning Room,6,False
Goodbooks-10k,book,Bossypants,8,False
Goodbooks-10k,book,Dandelion Wine,8,False
Goodbooks-10k,book,The Scrapbook of Frankie Pratt,8,False
Goodbooks-10k,book,The Witch of Blackbird Pond,10,False
Goodbooks-10k,book,Shadow and Bone,8,False
Goodbooks-10k,book,Phantoms,6,True
Goodbooks-10k,book,The Empty Chair,10,False
Goodbooks-10k,book,The Name of the Rose,6,False
Goodbooks-10k,book,Washington Square,8,True
Goodbooks-10k,book,Insomnia,8,False
Goodbooks-10k,book,Schindler's List,10,False
Goodbooks-10k,book,One Thousand Gifts: A Dare to Live Fully Right Where You Are,4,False
Goodbooks-10k,book,Reaper's Property,10,True
Goodbooks-10k,book,The BFG,10,False
Goodbooks-10k,book,Key of Light,8,False
Goodbooks-10k,book,Down and Out in Paris and London,10,False
Goodbooks-10k,book,How to Win Friends and Influence People,10,False
Goodbooks-10k,book,Under the Dome,6,False
Goodbooks-10k,book,Triptych,8,False
Goodbooks-10k,book,Lord Brocktree,8,False
Goodbooks-10k,book,The Lost Hero,8,True
Goodbooks-10k,book,Angels & Demons,8,True
Goodbooks-10k,book,The Sound and the Fury,10,False
Goodbooks-10k,book,A Tree Grows in Brooklyn,10,False
Goodbooks-10k,book,The Legacy,10,True
Goodbooks-10k,book,Lord of the Flies,10,True
Goodbooks-10k,book,Bridge of Sighs,6,False
Goodbooks-10k,book,A Million Little Pieces,8,True
Goodbooks-10k,book,The Nanny Diaries,8,False
Goodbooks-10k,book,Daring to Dream,10,True
Goodbooks-10k,book,The Odyssey,10,False
Goodbooks-10k,book,The Prodigal Daughter,6,False
Goodbooks-10k,book,Daughter of the Forest,6,False
Goodbooks-10k,book,The Heretic's Daughter,6,False
Goodbooks-10k,book,Rosencrantz and Guildenstern Are Dead,10,False
Goodbooks-10k,book,A Dirty Job,8,False
Goodbooks-10k,book,Because of Winn-Dixie,8,False
Goodbooks-10k,book,Brave New World,8,False
Goodbooks-10k,book,The One and Only Ivan,10,False
Goodbooks-10k,book,The Bell Jar,4,False
Goodbooks-10k,book,The Good Earth,8,False
Goodbooks-10k,book,A Thousand Splendid Suns,4,True
Goodbooks-10k,book,The Innocent Man: Murder and Injustice in a Small Town,10,True
Goodbooks-10k,book,The Sneetches and Other Stories,6,False
Goodbooks-10k,book,Mockingjay,10,False
Goodbooks-10k,book,Thirteen Reasons Why,10,False
Goodbooks-10k,book,All the Light We Cannot See,10,False
Goodbooks-10k,book,The Witches,8,False
Goodbooks-10k,book,Night Mare,8,False
Goodbooks-10k,book,Danny the Champion of the World,8,False
Goodbooks-10k,book,M is for Malice,10,False
Goodbooks-10k,book,About a Boy,8,False
Goodbooks-10k,book,Spells,8,False
Goodbooks-10k,book,The Tale of Despereaux,8,False
Goodbooks-10k,book,The Art of War,8,True
Goodbooks-10k,book,Where the Heart Is,8,False
Goodbooks-10k,book,Divine Secrets of the Ya-Ya Sisterhood,10,False
Goodbooks-10k,book,Caddie Woodlawn,10,False
Goodbooks-10k,book,Holding the Dream,8,False
Goodbooks-10k,book,In a Sunburned Country,8,False
Goodbooks-10k,book,Lady Windermere's Fan,6,False
Goodbooks-10k,book,A Land More Kind Than Home,6,False
Goodbooks-10k,book,Marcelo in the Real World,8,False
Goodbooks-10k,book,About a Boy,10,False
Goodbooks-10k,book,Holes,10,True
Goodbooks-10k,book,The Nanny Diaries,6,True
Goodbooks-10k,book,Best Friends Forever,8,True
Goodbooks-10k,book,The Bridges of Madison County,2,True
Goodbooks-10k,book,Death Masks,6,False
Goodbooks-10k,book,A Moveable Feast,10,True
Goodbooks-10k,book,Across the Universe,8,False
Goodbooks-10k,book,Lord of the Flies,6,False
Goodbooks-10k,book,Harry Potter and the Prisoner of Azkaban,8,False
Goodbooks-10k,book,The Thief Lord,6,False
Goodbooks-10k,book,Fairest,6,True
Goodbooks-10k,book,The Handmaid's Tale,6,False
Goodbooks-10k,book,Unfinished Tales of Númenor and Middle-Earth,8,True
Goodbooks-10k,book,Anne of Green Gables,10,False
Goodbooks-10k,book,Reconstructing Amelia,10,False
Goodbooks-10k,book,The Glass Palace,10,True
Goodbooks-10k,book,Twilight,6,True
Goodbooks-10k,book,Interview with the Vampire,10,False
Goodbooks-10k,book,All Creatures Great and Small,10,False
Goodbooks-10k,book,Beautiful Chaos,10,True
Goodbooks-10k,book,The Cuckoo's Calling,8,False
Goodbooks-10k,book,"The Other Wes Moore: One Name, Two Fates",6,False
Goodbooks-10k,book,Frankenstein,10,False
Goodbooks-10k,book,Running Blind,8,False
Goodbooks-10k,book,"Come Back, Amelia Bedelia",10,False
Goodbooks-10k,book,Operating Instructions: A Journal of My Son's First Year,10,False
Goodbooks-10k,book,Landline,6,False
Goodbooks-10k,book,The Testament of Mary,10,False
Goodbooks-10k,book,The Sweet Gum Tree,8,True
Goodbooks-10k,book,Anne of the Island,10,True
Goodbooks-10k,book,Gerald's Game,2,False
Goodbooks-10k,book,A Redbird Christmas,10,True
Goodbooks-10k,book,The Voice of the Night,8,True
Goodbooks-10k,book,Sepulchre,10,False
Goodbooks-10k,book,11 Birthdays,10,False
Goodbooks-10k,book,Harry Potter Page to Screen: The Complete Filmmaking Journey,10,False
Goodbooks-10k,book,Big Little Lies,8,False
Goodbooks-10k,book,A Storm of Swords,10,False
Goodbooks-10k,book,Green Eggs and Ham,8,False
Goodbooks-10k,book,How to Build a Girl,6,False
Goodbooks-10k,book,Fever Pitch,8,False
Goodbooks-10k,book,Einstein: His Life and Universe,10,False
Goodbooks-10k,book,Eldest,2,False
Goodbooks-10k,book,Oliver Twist,8,False
Goodbooks-10k,book,White Oleander,6,False
Goodbooks-10k,book,Sidetracked,10,False
Goodbooks-10k,book,The Divine Comedy,10,False
Goodbooks-10k,book,The Cider House Rules,8,False
Goodbooks-10k,book,The Hitchhiker's Guide to the Galaxy,8,False
Goodbooks-10k,book,The Subtle Knife,8,False
Goodbooks-10k,book,A New Earth: Awakening to Your Life's Purpose,4,False
Goodbooks-10k,book,The Fellowship of the Ring,8,False
Goodbooks-10k,book,Prey,8,False
Goodbooks-10k,book,The Dead in Their Vaulted Arches,6,False
Goodbooks-10k,book,Aftermath,6,True
Goodbooks-10k,book,Song of Susannah,10,False
Goodbooks-10k,book,The Crown Conspiracy,10,False
Goodbooks-10k,book,"River, Cross My Heart",6,False
Goodbooks-10k,book,The Old Man and the Sea,6,False
Goodbooks-10k,book,A Faint Cold Fear,6,False
Goodbooks-10k,book,The Gathering,4,True
Goodbooks-10k,book,The Book Thief,8,True
Goodbooks-10k,book,Archangel's Kiss,8,False
Goodbooks-10k,book,The Return of the King,10,False
Goodbooks-10k,book,Blood Rites,6,True
Goodbooks-10k,book,All My Puny Sorrows,8,False
Goodbooks-10k,book,Stiff: The Curious Lives of Human Cadavers,10,False
Goodbooks-10k,book,The Kite Runner,4,False
Goodbooks-10k,book,East of Eden,6,False
Goodbooks-10k,book,Master and Commander,10,False
Goodbooks-10k,book,The Boleyn Inheritance,8,False
Goodbooks-10k,book,The Goose Girl,8,False
Goodbooks-10k,book,The Girl with the Dragon Tattoo,10,True
Goodbooks-10k,book,The Pit and the Pendulum,6,False
Goodbooks-10k,book,The Poisonwood Bible,2,False
Goodbooks-10k,book,One for the Money,8,False
Goodbooks-10k,book,Wild: From Lost to Found on the Pacific Crest Trail,4,False
Goodbooks-10k,book,"Where'd You Go, Bernadette",8,False
Goodbooks-10k,book,Insurgent,6,False
Goodbooks-10k,book,A Time to Kill,8,False
Goodbooks-10k,book,Something Rotten,8,True
Goodbooks-10k,book,"A Christmas Carol, The Chimes and The Cricket on the Hearth",10,False
Goodbooks-10k,book,Broken,10,False
Goodbooks-10k,book,Betrayed,6,False
Goodbooks-10k,book,The Husband's Secret,6,False
Goodbooks-10k,book,Flowers in the Attic,8,False
Goodbooks-10k,book,The Brethren,8,True
Goodbooks-10k,book,With the Old Breed: At Peleliu and Okinawa,10,False
Goodbooks-10k,book,The Berenstain Bears Go to School,10,True
Goodbooks-10k,book,Awakened,6,False
Goodbooks-10k,book,The Host,6,False
Goodbooks-10k,book,Opal,8,False
Goodbooks-10k,book,The Imitation of Christ,6,True
Goodbooks-10k,book,Island of the Blue Dolphins,10,False
Goodbooks-10k,book,Twilight: The Complete Illustrated Movie Companion,6,True
Goodbooks-10k,book,رباعيات صلاح جاهين,8,False
Goodbooks-10k,book,Harry Potter and the Chamber of Secrets,6,False
Goodbooks-10k,book,One Foot in the Grave,10,False
Goodbooks-10k,book,Millions of Cats,10,False
Goodbooks-10k,book,Momo,10,False
Goodbooks-10k,book,Private,10,False
Goodbooks-10k,book,Matched,10,False
Goodbooks-10k,book,The Golden Compass,4,False
Goodbooks-10k,book,The Phantom Tollbooth,8,False
Goodbooks-10k,book,The Virgin Suicides,8,False
Goodbooks-10k,book,Firefly Lane,10,False
Goodbooks-10k,book,Rebecca,8,False
Goodbooks-10k,book,The Consolations of Philosophy,10,False
Goodbooks-10k,book,Enchantment,10,False
Goodbooks-10k,book,Fantastic Beasts and Where to Find Them,6,False
Goodbooks-10k,book,Masquerade,6,False
Goodbooks-10k,book,Harry Potter and the Goblet of Fire,8,False
Goodbooks-10k,book,The Undomestic Goddess,6,False
Goodbooks-10k,book,The Scarlet Pimpernel,6,False
Goodbooks-10k,book,One Hundred Years of Solitude,8,False
Goodbooks-10k,book,Crime and Punishment,4,False
Goodbooks-10k,book,The Naked and the Dead,6,False
Goodbooks-10k,book,The Omnivore's Dilemma: A Natural History of Four Meals,8,True
Goodbooks-10k,book,The Scarlet Letter,4,False
Goodbooks-10k,book,The Fault in Our Stars,8,False
Goodbooks-10k,book,"Where'd You Go, Bernadette",6,False
Goodbooks-10k,book,Being Nikki,6,False
Goodbooks-10k,book,Robinson Crusoe,6,False
Goodbooks-10k,book,Nausea,8,True
Goodbooks-10k,book,A Connecticut Yankee in King Arthur's Court,8,False
Goodbooks-10k,book,Say Goodbye,8,False
Goodbooks-10k,book,Outliers: The Story of Success,8,False
Goodbooks-10k,book,The Ultimate Hitchhiker's Guide to the Galaxy,10,True
Goodbooks-10k,book,The Other Queen,8,True
Goodbooks-10k,book,The Princess Bride,10,False
Goodbooks-10k,book,The Prince of Tides,8,False
Goodbooks-10k,book,The Drawing of the Three,10,False
Goodbooks-10k,book,Orphan Train,8,True
Goodbooks-10k,book,Dead Until Dark,6,True
Goodbooks-10k,book,The Name of the Wind,10,False
